date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2001-04-13,16.31,16.97,16.85,16.15,418574.0,0.54,3.31,16.406,15.598,15.33,584907.4,478029.6,343323.25
2001-04-06,16.25,16.8,16.31,16.01,345518.0,0.09,0.56,16.276,15.411,15.265,739656.2,457793.6,332995.65
2001-03-30,16.06,16.55,16.22,16.0,407250.0,0.13,0.81,16.024,15.26,15.334,741782.0,450931.4,332135.1
2001-03-23,16.56,17.1,16.09,16.05,788412.0,-0.47,-2.84,15.604,15.058,15.397,684454.8,430530.3,325129.8
2001-03-16,16.2,17.0,16.56,15.88,964783.0,0.36,2.22,15.224,14.901,15.445,543199.8,370765.8,290222.95
2001-03-09,15.11,16.46,16.2,14.83,1192318.0,1.15,7.64,14.79,14.71,15.476,371151.8,296402.0,255894.15
2001-03-02,14.15,15.28,15.05,14.05,356147.0,0.93,6.59,14.546,14.616,15.514,175931.0,194555.7,203798.2
2001-02-23,14.18,14.56,14.12,13.8,120614.0,-0.07,-0.49,14.496,14.629,15.575,160080.8,173313.3,193697.85
2001-02-16,14.4,14.5,14.19,14.05,82137.0,-0.2,-1.39,14.512,14.766,15.721,176605.8,174622.1,195675.35
2001-02-09,15.0,15.1,14.39,14.0,104543.0,-0.59,-3.94,14.578,14.93,15.859,198331.8,191993.2,200690.15
2001-01-19,14.8,15.1,14.98,14.11,216214.0,0.18,1.22,14.63,15.062,16.026,221652.2,208616.9,205666.9
2001-01-12,14.2,15.2,14.8,13.85,276896.0,0.6,4.22,14.686,15.118,16.182,213180.4,208197.7,208081.0
2001-01-05,14.54,14.7,14.2,14.12,203239.0,-0.32,-2.2,14.762,15.408,16.366,186545.8,213338.8,207265.2
2000-12-29,14.65,14.65,14.52,14.3,190767.0,-0.13,-0.89,15.02,15.735,16.571,172638.4,219729.3,207716.3
2000-12-22,15.26,15.35,14.65,14.6,221145.0,-0.61,-4.0,15.282,15.988,16.757,185654.6,209680.1,216047.7
2000-12-15,15.18,15.36,15.26,14.65,173855.0,0.08,0.53,15.494,16.242,16.948,195581.6,215386.3,251425.25
2000-12-08,15.5,15.64,15.18,15.1,143723.0,-0.31,-2.0,15.55,16.412,17.077,203215.0,213040.7,250389.3
2000-12-01,15.8,15.8,15.49,15.44,133702.0,-0.34,-2.15,16.054,16.52,17.216,240131.8,214082.4,255589.8
2000-11-24,15.71,16.36,15.83,15.51,255848.0,0.12,0.76,16.45,16.675,17.339,266820.2,216728.6,258437.7
2000-11-17,15.52,16.19,15.71,15.5,270780.0,0.17,1.09,16.694,16.787,17.454,233705.6,209387.1,261711.7
2000-11-10,15.74,15.74,15.54,15.17,212022.0,-2.16,-12.2,16.99,16.99,17.579,235191.0,202716.9,256812.5
2000-11-03,17.5,18.0,17.7,17.48,328307.0,0.23,1.32,17.274,17.246,17.727,222866.4,207964.3,261234.15
2000-10-27,17.44,17.85,17.47,17.27,267144.0,0.42,2.46,16.986,17.324,17.759,188033.0,201191.6,271911.05
2000-10-20,17.1,17.25,17.05,16.7,90275.0,-0.14,-0.81,16.9,17.406,17.796,166637.0,195703.3,274472.55
2000-10-13,17.0,17.86,17.19,16.66,278207.0,0.23,1.36,16.88,17.526,17.859,185068.6,222415.3,287397.25
2000-09-29,16.32,17.26,16.96,16.32,150399.0,0.7,4.3,16.99,17.654,17.896,170242.8,287464.2,282294.4
2000-09-22,17.05,17.1,16.26,16.1,154140.0,-0.78,-4.58,17.218,17.742,17.949,193062.2,287737.9,287396.2
2000-09-15,16.98,17.8,17.04,16.85,160164.0,0.09,0.53,17.662,17.912,18.089,214350.2,297097.2,295766.2
2000-09-08,17.7,17.8,16.95,16.81,182433.0,-0.79,-4.45,17.912,18.002,18.178,224769.6,300146.8,314275.85
2000-09-01,18.15,18.29,17.74,17.63,204078.0,-0.36,-1.99,18.172,18.12,18.305,259762.0,314036.3,343972.8
2000-08-25,18.5,18.7,18.1,17.71,264496.0,-0.38,-2.06,18.318,18.168,18.363,404685.6,310908.1,356639.35
2000-08-18,18.35,18.95,18.48,18.24,260580.0,0.19,1.04,18.266,18.207,18.377,382413.6,314504.0,364073.6
2000-08-11,18.31,18.6,18.29,18.1,212261.0,0.04,0.22,18.162,18.194,18.378,379844.2,342630.5,371998.3
2000-08-04,18.51,18.87,18.25,17.98,357395.0,-0.22,-1.19,18.092,18.185,18.372,375524.0,353241.8,392098.95
2000-07-28,17.83,19.47,18.47,17.58,928696.0,0.63,3.53,18.068,18.192,18.411,368310.6,352379.2,455930.65
2000-07-21,17.98,18.29,17.84,17.75,153136.0,-0.12,-0.67,18.018,18.138,18.417,217130.6,277124.6,451508.6
2000-07-14,18.0,18.55,17.96,17.7,247733.0,0.02,0.11,18.148,18.156,18.429,246594.4,287054.5,474449.05
2000-07-07,18.0,18.05,17.94,17.59,190660.0,-0.19,-1.05,18.226,18.266,18.452,305416.8,294435.2,526960.95
2000-06-30,18.22,18.32,18.13,17.9,321328.0,-0.09,-0.49,18.278,18.353,18.48,330959.6,328404.9,541672.7
2000-06-23,18.5,18.54,18.22,18.07,172796.0,-0.27,-1.46,18.316,18.489,18.471,336447.8,373909.3,538785.1
2000-06-16,18.3,19.09,18.49,18.18,300455.0,0.14,0.76,18.258,18.558,18.454,337118.6,402370.6,555628.25
2000-06-09,18.2,19.23,18.35,18.0,541845.0,0.15,0.82,18.164,18.546,18.507,327514.6,413643.2,566891.6
2000-06-02,18.32,18.5,18.2,17.9,318374.0,-0.12,-0.66,18.306,18.561,18.462,283453.6,401366.1,552871.0
2000-05-26,17.95,18.99,18.32,17.68,348769.0,0.39,2.17,18.428,18.558,18.433,325850.2,430956.1,544700.0
2000-05-19,18.01,18.2,17.93,17.48,176150.0,-0.09,-0.5,18.662,18.63,18.463,411370.8,559482.1,536988.1
2000-05-12,19.12,19.18,18.02,17.82,252435.0,-1.04,-5.46,18.858,18.695,18.524,467622.6,625892.6,539156.0
2000-04-28,18.81,19.8,19.06,18.5,321540.0,0.25,1.33,18.928,18.702,18.597,499771.8,661843.6,535259.1
2000-04-21,19.52,20.02,18.81,18.78,530357.0,-0.68,-3.49,18.816,18.637,18.659,519278.6,759486.7,528532.25
2000-04-14,19.01,20.0,19.49,18.7,776372.0,0.58,3.07,18.688,18.606,18.785,536062.0,754940.5,510798.35
2000-04-07,18.38,19.2,18.91,18.05,457409.0,0.54,2.94,18.598,18.453,18.91,707593.4,703660.9,488305.6
2000-03-31,18.5,19.0,18.37,18.31,413181.0,-0.13,-0.7,18.532,18.35,19.053,784162.6,708885.9,476721.5
2000-03-24,17.9,19.48,18.5,17.68,419074.0,0.33,1.82,18.476,18.467,19.213,823915.4,720140.0,465325.75
2000-03-17,19.0,19.6,18.17,17.78,614274.0,-0.87,-4.57,18.458,18.362,19.385,999694.8,704375.9,456730.4
2000-03-10,18.8,20.59,19.04,18.0,1634029.0,0.46,2.48,18.524,18.307,19.61,973819.0,658443.9,435593.8
2000-03-03,18.1,19.5,18.58,17.8,840255.0,0.49,2.71,18.308,18.295,19.789,699728.4,514494.1,367449.7
2000-02-25,18.41,19.5,18.09,18.0,611945.0,-0.32,-1.74,18.168,18.353,20.061,633609.2,452419.4,341589.95
2000-02-18,19.2,21.01,18.41,18.15,1297971.0,-0.09,-0.49,18.458,18.492,20.37,616364.6,408674.6,325773.85
2000-01-28,17.91,18.58,18.5,17.2,484895.0,0.54,3.01,18.266,18.681,20.685,409057.0,297577.8,290027.75
2000-01-21,17.9,18.26,17.96,17.5,263576.0,0.08,0.45,18.09,18.963,20.94,343068.8,266656.2,302261.85
2000-01-14,19.79,20.48,17.88,17.75,509659.0,-1.66,-8.49,18.282,19.367,21.246,329259.8,272950.3,316444.85
2000-01-07,17.5,19.77,19.54,17.2,525722.0,2.09,11.98,18.538,19.755,21.537,271229.6,244557.1,337640.85
1999-12-30,17.59,17.68,17.45,16.99,261433.0,-0.17,-0.96,18.526,19.959,21.628,200984.6,210511.5,324453.9
1999-12-24,18.8,18.8,17.62,17.5,154954.0,-1.3,-6.87,19.096,20.407,21.879,186098.6,209084.9,336250.5
1999-12-17,19.16,19.85,18.92,18.85,194531.0,-0.24,-1.25,19.836,20.912,22.103,190243.6,212743.7,344567.1
1999-12-10,19.49,19.49,19.16,18.45,219508.0,-0.32,-1.64,20.452,21.283,22.263,216640.8,220405.3,403771.45
1999-12-03,20.29,20.29,19.48,19.39,174497.0,-0.82,-4.04,20.972,21.768,22.335,217884.6,230760.5,442182.9
1999-11-26,21.33,21.36,20.3,20.05,187003.0,-1.02,-4.78,21.392,22.247,22.548,220038.4,242873.1,490083.2
1999-11-19,21.99,22.04,21.32,21.0,175679.0,-0.68,-3.09,21.718,22.689,22.871,232071.2,282477.7,641639.8
1999-11-12,21.97,22.68,22.0,20.95,326517.0,0.24,1.1,21.988,22.917,23.098,235243.8,337867.5,763493.95
1999-11-05,21.6,22.6,21.76,21.31,225727.0,0.18,0.83,22.114,23.124,23.105,224169.8,359939.4,835298.75
1999-10-29,22.01,22.58,21.58,21.42,185266.0,-0.35,-1.6,22.564,23.318,23.047,243636.4,430724.6,898329.55
1999-10-22,22.5,22.8,21.93,20.9,247167.0,-0.74,-3.26,23.102,23.296,22.982,265707.8,438396.3,1077647.2
1999-10-15,22.65,23.0,22.67,21.55,191542.0,0.04,0.18,23.66,23.35,22.728,332884.2,463416.1,1099683.55
1999-10-08,24.38,24.45,22.63,22.51,271147.0,-1.38,-5.75,23.846,23.293,22.275,440491.2,476390.5,1101259.7
1999-09-24,24.28,24.58,24.01,23.51,323060.0,-0.26,-1.07,24.134,23.243,21.764,495709.0,587137.6,1092660.8
1999-09-17,25.0,25.05,24.27,24.01,295623.0,-0.45,-1.82,24.072,22.902,21.219,617812.8,653605.3,1079404.8
1999-09-10,23.3,25.55,24.72,23.3,583049.0,1.12,4.75,23.49,22.848,20.675,611084.8,737293.3,1069081.55
1999-09-03,24.2,25.22,23.6,23.3,729577.0,-0.47,-1.95,23.04,23.053,20.127,593948.0,1000801.9,1044392.0
1999-08-27,23.59,24.6,24.07,23.38,547236.0,0.37,1.56,22.74,23.279,19.642,512289.8,1189120.4,1014824.6
1999-08-20,21.36,24.3,23.7,21.36,933579.0,2.34,10.96,22.352,23.086,19.152,678566.2,1310658.1,1001224.85
1999-08-13,21.9,22.3,21.36,21.08,261983.0,-1.11,-4.94,21.732,22.775,18.655,689397.8,1365934.5,958173.45
1999-08-06,22.2,23.39,22.47,21.76,497365.0,0.37,1.67,22.206,22.668,18.276,863501.8,1716898.1,952521.65
1999-07-30,22.16,22.59,22.1,21.59,321286.0,-0.03,-0.14,23.066,22.106,17.846,1407655.8,1735951.0,932038.7
1999-07-23,19.81,23.25,22.13,18.88,1378618.0,1.53,7.43,23.818,21.256,17.44,1865951.0,1726128.9,921083.55
1999-07-16,23.7,23.7,20.6,20.5,987737.0,-3.13,-13.19,23.82,20.285,17.024,1942750.0,1598184.0,855382.15
1999-07-09,26.82,26.98,23.73,22.85,1132503.0,-3.04,-11.36,23.818,19.535,16.674,2042471.2,1505204.3,808283.15
1999-07-02,26.48,29.4,26.77,24.79,3218135.0,0.91,3.52,23.13,18.502,16.165,2570294.4,1400869.8,756608.5
1999-06-25,22.2,28.14,25.86,21.5,2612762.0,3.72,16.8,21.146,17.201,15.55,2064246.2,1087982.1,599622.85
1999-06-18,20.6,23.02,22.14,20.26,1762613.0,1.55,7.53,18.694,16.004,14.992,1586306.8,840528.8,472494.15
1999-06-11,20.4,22.57,20.59,20.09,1486343.0,0.3,1.48,16.75,15.218,14.616,1253618.0,691791.6,388283.35
1999-06-04,18.54,22.11,20.29,17.81,3771619.0,3.44,20.41,15.252,14.535,14.339,967937.4,550412.4,317850.95
1999-05-28,13.68,16.85,16.85,13.32,687894.0,3.25,23.9,13.874,13.884,14.067,231445.2,188145.2,132134.1
1999-05-21,12.38,14.1,13.6,12.1,223065.0,1.18,9.5,13.256,13.585,13.977,111718.0,128126.4,103562.7
1999-05-14,13.1,13.1,12.42,12.35,99169.0,-0.68,-5.19,13.314,13.624,14.043,94750.8,116038.2,97349.85
1999-05-07,13.4,13.51,13.1,13.08,57940.0,-0.3,-2.24,13.686,13.763,14.201,129965.2,112580.3,96569.2
1999-04-30,13.8,13.85,13.4,13.1,89158.0,-0.36,-2.62,13.818,13.812,14.34,132887.4,111362.0,99014.7
1999-04-23,13.91,14.38,13.76,13.31,89258.0,-0.13,-0.94,13.894,13.827,14.455,144845.2,112347.2,102269.5
1999-04-16,14.28,14.55,13.89,13.77,138229.0,-0.39,-2.73,13.914,13.898,14.605,144534.8,111263.6,132752.95
1999-04-09,13.76,14.8,14.28,13.75,275241.0,0.52,3.78,13.934,13.98,14.685,137325.6,104459.5,135950.75
1999-04-02,13.78,14.0,13.76,13.54,72551.0,-0.02,-0.14,13.84,14.014,14.72,95195.4,84775.1,129222.25
1999-03-26,13.86,14.47,13.78,13.59,148947.0,-0.08,-0.58,13.806,14.142,14.777,89836.6,85289.5,134153.15
1999-03-19,14.02,14.11,13.86,13.58,87706.0,-0.13,-0.93,13.76,14.249,14.833,79849.2,76123.0,135470.85
1999-03-12,13.8,14.2,13.99,13.6,102183.0,0.18,1.3,13.882,14.368,14.904,77992.4,78999.0,137260.95
1999-03-05,13.6,13.96,13.81,13.5,64590.0,0.22,1.62,14.026,14.462,14.968,71593.4,78661.5,136540.7
1999-02-09,13.4,13.68,13.59,13.24,45757.0,0.04,0.29,14.188,14.639,15.066,74354.8,80558.1,137109.95
1999-02-05,14.47,14.55,13.55,13.5,99010.0,-0.92,-6.36,14.478,14.867,15.159,80742.4,86667.4,139569.8
1999-01-29,14.75,14.83,14.47,14.3,78422.0,-0.24,-1.63,14.738,15.082,15.265,72396.8,92191.8,144146.8
1999-01-22,14.63,15.0,14.71,14.5,70188.0,0.09,0.62,14.854,15.312,15.344,80005.6,154242.3,146310.05
1999-01-15,15.17,15.19,14.62,14.59,78397.0,-0.42,-2.79,14.898,15.39,15.404,85729.6,167442.0,147362.15
1999-01-08,14.88,15.25,15.04,14.3,77695.0,0.19,1.28,15.09,15.426,15.469,86761.4,173669.4,153410.9
1998-12-31,15.05,15.26,14.85,14.72,57282.0,-0.2,-1.33,15.256,15.411,15.575,92592.4,183016.8,161225.0
1998-12-25,14.98,15.44,15.05,14.9,116466.0,0.12,0.8,15.426,15.417,15.625,111986.8,194818.7,164923.95
1998-12-18,15.4,15.5,14.93,14.78,98808.0,-0.65,-4.17,15.77,15.439,15.705,228479.0,195522.9,165071.2
1998-12-11,16.3,16.35,15.58,15.24,83556.0,-0.29,-1.83,15.882,15.474,15.821,249154.4,194419.9,166866.7
1998-12-04,15.66,16.3,15.87,15.51,106850.0,0.17,1.08,15.762,15.493,15.932,260577.4,193661.8,187421.3
1998-11-27,16.8,16.86,15.7,15.65,154254.0,-1.07,-6.38,15.566,15.451,15.919,273441.2,192472.2,189551.65
1998-11-20,15.59,17.77,16.77,15.58,698927.0,1.28,8.26,15.408,15.447,15.978,277650.6,196101.8,187217.9
1998-11-13,15.03,15.85,15.49,15.0,202185.0,0.51,3.4,15.108,15.375,16.004,162566.8,138377.8,163339.35
1998-11-06,14.99,15.2,14.98,14.5,140671.0,0.09,0.6,15.066,15.417,16.135,139685.4,127282.3,161304.4
1998-10-30,14.8,15.2,14.89,14.28,171169.0,-0.02,-0.13,15.224,15.511,16.326,126746.2,133152.4,163912.1
1998-10-23,15.3,15.68,14.91,14.31,175301.0,-0.36,-2.36,15.336,15.738,16.536,111503.2,139433.2,164554.9
1998-10-16,15.29,15.55,15.27,15.05,123508.0,-0.01,-0.07,15.486,15.832,16.791,114553.0,135029.2,170828.3
1998-10-09,15.77,15.8,15.28,15.24,87778.0,-0.49,-3.11,15.642,15.97,17.031,114188.8,134619.5,179275.8
1998-09-30,15.65,16.2,15.77,15.42,75975.0,0.32,2.07,15.768,16.168,17.277,114879.2,139313.5,184044.6
1998-09-25,15.51,16.0,15.45,15.38,94954.0,-0.21,-1.34,15.798,16.37,17.523,139558.6,181180.8,195202.2
1998-09-18,16.0,16.5,15.66,15.6,190550.0,-0.39,-2.43,16.14,16.387,17.778,167363.2,186631.1,205881.9
1998-09-11,15.93,16.49,16.05,15.74,121687.0,0.14,0.88,16.178,16.509,18.038,155505.4,178334.0,205789.55
1998-09-04,15.8,16.2,15.91,15.5,91230.0,-0.01,-0.06,16.298,16.632,18.278,155050.2,188300.9,215994.2
1998-08-28,17.12,17.5,15.92,15.85,199372.0,-1.24,-7.23,16.568,16.853,18.551,163747.8,195326.5,225993.0
1998-08-21,15.79,17.45,17.16,15.0,233977.0,1.31,8.27,16.942,17.14,18.86,222803.0,194671.8,231098.25
1998-08-14,16.6,16.6,15.85,15.58,131261.0,-0.8,-4.8,16.634,17.334,19.119,205899.0,189676.6,237426.6
1998-08-07,17.28,17.3,16.65,16.37,119411.0,-0.61,-3.53,16.84,17.749,19.401,201162.6,206627.4,241775.6
1998-07-31,17.87,18.0,17.26,17.2,134718.0,-0.53,-2.98,16.966,18.091,19.629,221551.6,223932.1,243568.45
1998-07-24,15.55,18.0,17.79,15.01,494648.0,2.17,13.89,17.138,18.385,19.837,226905.2,228775.7,250445.5
1998-07-17,16.99,17.0,15.62,15.6,149457.0,-1.26,-7.46,17.338,18.676,20.016,166540.6,209223.6,237481.15
1998-07-10,17.1,17.17,16.88,16.5,107579.0,-0.4,-2.31,18.034,19.169,20.37,173454.2,225132.7,237947.75
1998-07-03,18.1,18.12,17.28,16.6,221356.0,-0.84,-4.64,18.658,19.567,20.671,212092.2,233245.1,239330.45
1998-06-26,18.6,18.7,18.12,18.0,161486.0,-0.67,-3.57,19.216,19.924,20.952,226312.6,243687.5,239784.45
1998-06-19,19.1,19.1,18.79,18.16,192825.0,-0.31,-1.62,19.632,20.248,21.205,230646.2,256659.5,243376.7
1998-06-12,20.0,20.05,19.1,18.85,184025.0,-0.9,-4.5,20.014,20.579,21.385,251906.6,267524.7,255163.55
1998-06-05,20.1,20.3,20.0,19.42,300769.0,-0.07,-0.35,20.304,20.904,21.583,276811.2,285176.6,273487.05
1998-05-29,20.2,20.5,20.07,19.95,292458.0,-0.13,-0.64,20.476,21.053,21.718,254398.0,276923.8,274905.2
1998-05-22,20.8,20.9,20.2,20.1,183154.0,-0.5,-2.42,20.632,21.167,21.882,261062.4,263204.8,286475.8
1998-05-15,20.55,21.0,20.7,20.18,299127.0,0.15,0.73,20.864,21.289,22.062,282672.8,272115.3,292175.2
1998-05-08,20.9,21.4,20.55,20.37,308548.0,-0.31,-1.49,21.144,21.355,22.247,283142.8,265738.7,286283.9
1998-04-30,20.7,21.0,20.86,20.45,188703.0,0.01,0.05,21.504,21.571,22.414,293542.0,250762.8,279229.35
1998-04-24,21.0,21.38,20.85,20.4,325780.0,-0.51,-2.39,21.63,21.775,22.584,299449.6,245415.8,285899.25
1998-04-17,22.12,23.0,21.36,20.49,291206.0,-0.74,-3.35,21.702,21.98,22.786,265347.2,235881.4,289026.15
1998-04-10,22.45,22.55,22.1,21.8,301477.0,-0.25,-1.12,21.714,22.162,23.007,261557.8,230093.9,304503.35
1998-04-03,21.51,22.5,22.35,21.2,360544.0,0.86,4.0,21.566,22.19,23.187,248334.6,242802.4,316667.05
1998-03-27,21.1,22.7,21.49,20.88,218241.0,0.28,1.32,21.638,22.261,23.324,207983.6,261797.5,355006.4
1998-03-20,21.5,22.2,21.21,21.01,155268.0,-0.21,-0.98,21.92,22.382,23.542,191382.0,272886.6,469546.55
1998-03-13,21.47,21.55,21.42,20.05,272259.0,0.06,0.28,22.258,22.596,23.693,206415.6,309746.8,514760.6
1998-03-06,22.53,22.58,21.36,20.8,235361.0,-1.35,-5.95,22.61,22.834,23.708,198630.0,312235.1,513762.05
1998-02-27,22.79,23.2,22.71,22.21,158789.0,-0.19,-0.83,22.814,23.138,23.706,237270.2,306829.1,510092.35
1998-02-20,22.9,23.3,22.9,22.41,135233.0,0.0,0.0,22.884,23.257,23.611,315611.4,307695.9,527990.35
1998-02-13,23.62,24.26,22.9,22.8,230436.0,-0.28,-1.21,22.844,23.393,23.546,354391.2,326382.7,531131.2
1998-01-23,22.5,23.4,23.18,22.0,233331.0,0.8,3.58,22.934,23.592,23.521,413078.0,342170.9,537229.75
1998-01-16,23.05,23.5,22.38,20.71,428562.0,-0.68,-2.95,23.058,23.851,23.512,425840.2,378912.8,547415.1
1998-01-09,22.65,24.3,23.06,22.1,550495.0,0.36,1.59,23.462,24.184,23.501,376388.0,390531.7,558811.9
1997-12-31,23.5,23.63,22.7,22.48,329132.0,-0.65,-2.78,23.63,24.387,23.926,299780.4,448215.3,550109.3
1997-12-26,23.68,24.3,23.35,22.9,523870.0,-0.45,-1.89,23.942,24.701,24.336,298374.2,666206.5,547509.95
1997-12-19,24.4,24.5,23.8,23.62,297142.0,-0.6,-2.46,24.25,24.789,24.869,271263.8,719774.4,529583.8
1997-12-12,23.9,24.99,24.4,23.85,181301.0,0.5,2.09,24.644,24.582,25.396,331985.4,715289.0,528418.7
1997-12-05,24.01,24.33,23.9,23.52,167457.0,-0.36,-1.48,24.906,24.273,25.921,404675.4,713355.6,553024.95
1997-11-28,24.85,24.86,24.26,23.4,322101.0,-0.63,-2.53,25.144,23.965,26.587,596650.2,748284.8,576389.3
1997-11-21,26.0,26.28,24.89,24.8,388318.0,-0.88,-3.42,25.46,23.698,27.094,1034038.8,735879.7,591026.45
1997-11-14,25.7,26.2,25.77,24.72,600750.0,0.06,0.23,25.328,23.449,27.579,1168285.0,732288.6,594224.65
1997-11-07,25.09,26.5,25.71,25.0,544751.0,0.62,2.47,24.52,23.172,28.177,1098592.6,715917.4,623143.25
1997-10-31,26.0,26.43,25.09,24.7,1127331.0,-0.75,-2.9,23.64,22.817,28.59,1022035.8,727092.1,607781.65
1997-10-24,24.48,27.7,25.84,24.3,2509044.0,1.61,6.64,22.786,23.465,28.878,899919.4,652003.3,575743.2
1997-10-17,22.0,24.55,24.23,21.33,1059549.0,2.5,11.51,21.936,23.97,29.237,437720.6,428813.4,497585.95
1997-10-10,21.89,22.08,21.73,20.76,252288.0,0.42,1.97,21.57,24.949,29.708,296292.2,339393.2,518764.3
1997-09-30,20.5,21.52,21.31,20.25,161967.0,0.49,2.35,21.824,26.21,30.574,333242.2,341548.4,608529.4
1997-09-26,21.6,21.6,20.82,18.8,516749.0,-0.77,-3.57,21.994,27.569,31.365,432148.4,392694.3,714866.75
1997-09-19,22.4,22.4,21.59,21.35,198050.0,-0.81,-3.62,24.144,29.208,32.671,404087.2,404493.8,794269.35
1997-09-12,22.95,23.58,22.4,22.25,352407.0,-0.6,-2.61,26.004,30.489,33.429,419906.2,446173.2,826250.65
1997-09-05,22.13,23.46,23.0,21.95,437038.0,0.84,3.79,28.328,31.708,33.937,382494.2,456160.7,872816.5
1997-08-29,21.0,23.1,22.16,21.0,656498.0,-9.41,-29.81,30.596,33.182,34.237,349854.6,530369.1,910832.9
1997-08-22,30.5,33.2,31.57,29.9,376443.0,0.68,2.2,33.144,34.362,34.525,353240.2,488471.2,948484.45
1997-08-15,34.05,34.2,30.89,30.58,277145.0,-3.13,-9.2,34.272,34.291,34.397,404900.4,499483.1,976475.3
1997-08-08,34.19,34.7,34.02,32.8,165347.0,-0.32,-0.93,34.974,34.504,34.229,472440.2,566358.5,1044223.9
1997-08-01,34.4,35.1,34.34,33.15,273840.0,-0.56,-1.6,35.088,34.466,33.748,529827.2,698135.4,1134987.25
1997-07-25,37.8,39.2,34.9,34.02,673426.0,-2.31,-6.21,35.768,34.937,33.047,710883.6,875510.4,1166942.25
1997-07-18,34.8,37.6,37.21,34.3,634744.0,2.81,8.17,35.58,35.161,32.258,623702.2,1037039.2,1162691.75
1997-07-11,34.4,34.59,34.4,30.8,614844.0,-0.19,-0.55,34.31,36.134,31.358,594065.8,1184044.9,1174226.15
1997-07-04,38.0,38.45,34.59,33.4,452282.0,-3.15,-8.35,34.034,36.369,30.588,660276.8,1206328.1,1249916.2
1997-06-27,36.48,38.88,37.74,36.0,1179122.0,3.78,11.13,33.844,36.165,29.823,866443.6,1289472.3,1270470.0
1997-06-20,30.86,33.96,33.96,30.86,237519.0,3.1,10.04,34.106,35.291,28.838,1040137.2,1291296.7,1255137.05
1997-06-13,33.0,33.0,30.86,29.18,486562.0,-2.16,-6.54,34.742,34.688,27.977,1450376.2,1408497.7,1260331.6
1997-06-06,34.1,36.3,33.02,32.31,945899.0,-0.62,-1.84,37.958,34.502,27.279,1774024.0,1453467.5,1271470.15
1997-05-30,36.0,38.5,33.64,30.58,1483116.0,-5.41,-13.85,38.704,33.953,26.463,1752379.4,1522089.3,1259743.2
1997-05-23,37.8,42.0,39.05,35.08,2047590.0,1.91,5.14,38.486,33.029,25.601,1712501.0,1571839.1,1276697.45
1997-05-16,48.22,49.0,37.14,37.14,2288714.0,-9.8,-20.88,36.476,31.157,24.587,1542456.2,1458374.1,1241482.6
1997-05-09,37.55,49.0,46.94,37.55,2104801.0,10.19,27.73,34.634,29.355,23.684,1366619.2,1288344.3,1169684.35
1997-04-30,33.0,37.86,36.75,33.0,837676.0,4.2,12.9,31.046,26.581,22.243,1132911.0,1164407.4,1105147.15
1997-04-25,31.0,33.05,32.55,30.13,1283724.0,3.55,12.24,29.202,24.806,21.33,1291799.2,1293504.3,1147713.15
1997-04-18,27.94,29.75,29.0,27.36,1197366.0,1.07,3.83,27.572,23.48,20.654,1431177.2,1251467.7,1159752.9
1997-04-11,29.1,30.0,27.93,27.4,1409529.0,-1.07,-3.69,25.838,22.385,20.049,1374292.0,1218977.4,1129665.2
1997-04-04,27.5,29.6,29.0,27.03,936260.0,1.47,5.34,24.076,21.266,19.493,1210069.4,1112165.5,1154264.6
1997-03-28,25.1,28.85,27.53,25.1,1632117.0,3.13,12.83,22.116,20.056,18.859,1195903.8,1089472.8,1143711.05
1997-03-21,20.8,24.45,24.4,20.8,1980614.0,4.07,20.02,20.41,18.973,18.294,1295209.4,997397.1,1107734.3
1997-03-14,19.2,20.39,20.33,19.15,912940.0,1.21,6.33,19.388,18.172,17.899,1071758.2,981555.8,1040433.8
1997-03-07,19.28,19.56,19.12,18.89,588416.0,-0.08,-0.42,18.932,18.017,17.686,1063662.8,1024591.1,1007789.9
1997-02-28,19.1,19.78,19.2,18.83,865432.0,0.2,1.05,18.456,18.013,17.545,1014261.6,1051024.4,1014884.95
1997-02-21,18.98,19.62,19.0,17.03,2128645.0,-0.29,-1.5,17.996,17.905,17.317,983041.8,1045886.9,995837.75
1997-01-31,18.09,19.5,19.29,17.99,863358.0,1.24,6.87,17.536,17.854,17.107,699584.8,1001922.0,915377.8
1997-01-24,16.8,18.4,18.05,16.6,872463.0,1.31,7.83,16.956,17.827,16.937,891353.4,1068038.1,910568.5
1997-01-17,16.82,16.96,16.74,16.35,341410.0,-0.16,-0.95,17.102,17.713,16.853,985519.4,1040353.0,904926.3
1997-01-10,16.16,17.48,16.9,15.68,709333.0,0.2,1.2,17.57,17.719,16.839,1087787.2,1196363.7,960322.95
1996-12-27,16.58,16.89,16.7,15.86,711360.0,0.31,1.89,17.814,17.661,16.839,1108732.0,1197949.3,970736.5
1996-12-20,16.86,17.9,16.39,15.17,1822201.0,-2.39,-12.73,18.172,17.614,16.854,1304259.2,1218071.5,1015575.9
1996-12-13,19.3,20.5,18.78,18.48,1343293.0,-0.3,-1.57,18.698,17.625,16.818,1244722.8,1099311.8,957433.2
1996-12-06,18.28,19.51,19.08,18.0,852749.0,0.96,5.3,18.324,17.355,16.679,1095186.6,990988.7,944765.5
1996-11-29,18.5,18.75,18.12,17.7,814057.0,-0.37,-2.0,17.868,17.076,16.521,1304940.2,978745.5,961985.7
